card_id,tcgplayer_id
QtbWQ6Lr8QmMRJHnpkB9L,489157
QwPWQnB7zg7kBPkNT9Mqp,653221
Qww77MgHTjLnBWCJ7NTDp,453195
QzMcw6fdMzggnrQ8M9jbC,225190
QzMcw6fdMzggnrQ8M9jbC,225327
QzMcw6fdMzggnrQ8M9jbC,271198
QzMcw6fdMzggnrQ8M9jbC,676589
R6NHGRHdjzP77nfqbDGHM,676413
R7B9m6hKjCKhRFpfcNzbT,652753
R7K6C9kzFHbpHGLHHFJtg,488443
R7Q6MhPq9nCBT6DhbQMDL,633289
R7Q6MhPq9nCBT6DhbQMDL,633639
R7RwbN6Gw8g79hw7wwPMf,225964
R8JRnKHBzwRGBw8hnrJrg,248495
R8W7dzcQdMj9BNjKQp6bd,653949
R8tkQLNHj6QjtNW968NDf,647376
R99PcjQg9DCkMMcdTW7Hh,565576
R99PcjQg9DCkMMcdTW7Hh,577224
R9Q7mwDPBhRhhgRbtC6dD,275668
R9WwPqkfTJnGhpN8fmnCt,567101
R9dRbDCJbNGLHFctHd9pW,694929
R9kfhcPCFtLGfRWnBnqKT,226035
R9kfhcPCFtLGfRWnBnqKT,270894
RBWKndBPqQHwdWCzPnj8k,653825
RBWKndBPqQHwdWCzPnj8k,654035
RBWKndBPqQHwdWCzPnj8k,654036
RBWKndBPqQHwdWCzPnj8k,676822
RBcRMcBrm89m6pcTDQnP9,606732
RBcRMcBrm89m6pcTDQnP9,615359
RBcRMcBrm89m6pcTDQnP9,617893
RBmR6mwf6mzwwg7nwtGzK,225625
RBnkrB6LWQHFDcD8RjcWT,612651
RCbbcgDkg87qdrBzwpRrD,275724
RCqkLt7cqwdWMNrmFqpc8,502592
RCqkLt7cqwdWMNrmFqpc8,502740
RD7BHJDcDPPKNGPKj7fHP,677647
RD7rFNprgNp9HBwwTTk88,611175
RDTDDzfpjwLc9QrLWhqtB,226087
RDTDDzfpjwLc9QrLWhqtB,271180
RDTDDzfpjwLc9QrLWhqtB,498001
RDcn7fQgNLdCnRwjJ8pPK,676294
RDkP9CqzbwDGJmTg7hrp7,274495
RFF6Bj8MJNDJLQG9kkpq8,275612
RFF6Bj8MJNDJLQG9kkpq8,276850
RFMBB9GfNJQLM6GJkRz9W,502931
RFRrT7hMB7bMJ9jcjzJgj,261479
RFRrT7hMB7bMJ9jcjzJgj,268464
RFdQdrNDp9QHmpffbKFfg,261504
RFdQdrNDp9QHmpffbKFfg,261505
RFmtPCHdfDHpqhLnr9hTD,261448
RGHRQgGJdBhBPgM9Pfgw7,533551
RGHRQgGJdBhBPgM9Pfgw7,537262
RGPqjKtjJdcNLcrb8NGmN,517323
RGPqjKtjJdcNLcrb8NGmN,519489
RGPtLmm7fqBkmPTgNTM7h,237902
RGTFQcwQp66wkFBWJBk6T,275685
RGWMn6WwnDpnmB7HHB7jz,654033
RGd9j6fF9Nn8NFB9B6pfN,549751
RGd9j6fF9Nn8NFB9B6pfN,551542
RGprh7bBDNJBFGQDRtqzB,453320
RGqFf9CnkWKhjMgfrTbdz,517204
RH98bg97nBD6bPmhcPLrJ,653997
RHB7WdBLKPhLTzJHTWJQq,614290
RHLWQrrJnTDMjfMjpf9m8,261488
RHLWQrrJnTDMjfMjpf9m8,678577
RHPQfjcCgDTBLmWrNKGbR,677614
RHgCJmWQWbPNf6pTDknLc,261380
RHjPhrMkPMDrNghTztTzc,518347
RHn8rJBnGbggWjkLcJjJL,517433
RHnFkKb8FKdFzp9rdzGjF,225532
RHnFkKb8FKdFzp9rdzGjF,225689
RHnFkKb8FKdFzp9rdzGjF,270913
RHnFkKb8FKdFzp9rdzGjF,605496
RHnFkKb8FKdFzp9rdzGjF,664857
RHqhRWwFMkFRF9dLMkPtw,237801
RHqhRWwFMkFRF9dLMkPtw,692549
RHrBnDBNJwLh8PDLGBmch,261358
RJ8hnzj6mrwNBmbn6BLLG,237828
RJNjgKCzrKtWJfdqRPMhg,261357
RJgjqhgWBPnfhC76CRLjt,488448
RJgjqhgWBPnfhC76CRLjt,489238
RJjbqnMGDRbB9LMT8LpDk,646463
RJn7qQFgkNz6qR9rwntCc,488433
RKDPjzdGtKWMQnNcHBdF8,237983
RKDPjzdGtKWMQnNcHBdF8,238426
RKDPjzdGtKWMQnNcHBdF8,238460
RKDPjzdGtKWMQnNcHBdF8,275549
RKRN9bHTHCLMrbrzhRN9F,708901
RKW7z89gLBwpKqrWPfgHH,225802
RKbRPkHTBMrQBjf789nwC,225208
RKbRPkHTBMrQBjf789nwC,270917
RKfqhH8h8jnhfC9fcDPmc,676283
RKqGdm6WndJLgwRtTQkpc,533548
RKqGdm6WndJLgwRtTQkpc,545413
RLBLjtFb8gPjJLmTPL9j9,237787
RLDRbkhHqH6DQCjtqPrMQ,641680
RLDRbkhHqH6DQCjtqPrMQ,657469
RLFbbtnr6PH8fKBQmHLCg,453231
RLLnbfp9zC8Fcm9Tn9pQf,677645
RLQrqhLnpqbkKh8qLRtnn,633360
RLgW7JWBFfhtLQddmChnh,237909
RLgW7JWBFfhtLQddmChnh,238468
RLjzjPgc67fWrMNjjLtBm,225202
RLjzjPgc67fWrMNjjLtBm,270900
RLjzjPgc67fWrMNjjLtBm,273142
RMH9HdzcjCWdzLR7qwgbm,487391
RMH9HdzcjCWdzLR7qwgbm,489209
RMcmPNFfqQp6rpn6dkJ9H,517472
RMcmPNFfqQp6rpn6dkJ9H,518247
RMzHL8LcWc9KdMbRPP8CB,531877
RN8gkCHTdn6DLWt7BzNfW,225852
RNCWjkhhdhrHCNRncqznq,656464
RNMKPPRN6zPQnrcLWqzwH,518320
RNTCqkRgmcHbcjjNph96G,453241
RNdgT9tDmGkztGN7zpkRn,533043
RNdgT9tDmGkztGN7zpkRn,537224
RNdgT9tDmGkztGN7zpkRn,537254
RNdgT9tDmGkztGN7zpkRn,537313
RNdgT9tDmGkztGN7zpkRn,537343
RNfgGmc8wHgBrmC6gkqBd,488461
RNfgGmc8wHgBrmC6gkqBd,500728
RNfgGmc8wHgBrmC6gkqBd,634085
RNnkTtQK8QpLJKDTqK97M,488335
RNnkTtQK8QpLJKDTqK97M,489295
RNrdzq87MmgFMG6WPHhhz,612687
RNrdzq87MmgFMG6WPHhhz,617953
RP6pJj9WtwbTT79qdHPkz,225211
RP6pJj9WtwbTT79qdHPkz,225501
RP6pJj9WtwbTT79qdHPkz,226076
RP6pJj9WtwbTT79qdHPkz,246411
RP6pJj9WtwbTT79qdHPkz,270887
RP6pJj9WtwbTT79qdHPkz,518435
RP6pJj9WtwbTT79qdHPkz,601111
RP6pJj9WtwbTT79qdHPkz,675352
RP6pJj9WtwbTT79qdHPkz,675372
RPKmTWBNkJRdCQk79mHPR,708974
RPWBDmM6hG6dk9zMWwr6b,606681
RPWBDmM6hG6dk9zMWwr6b,615602
RPWBDmM6hG6dk9zMWwr6b,617833
RPWBDmM6hG6dk9zMWwr6b,618085
RPjrTRkKNrQHCmd6M6DdC,488347
RPjrTRkKNrQHCmd6M6DdC,676571
RQTzJCzpBPBbNHDRF8DCN,517414
RRBhCdRN8Fj7zw6hQdLPJ,690448
RRfwzgrbMbFGNqppnD8rB,531874
RRfwzgrbMbFGNqppnD8rB,537278
RRfwzgrbMbFGNqppnD8rB,542273
RRwGHgbnNGFT7PDPDwkDG,549689
RRwGHgbnNGFT7PDPDwkDG,551485
RRwGHgbnNGFT7PDPDwkDG,676621
RT8TnMD9BHtJg8Fr6DLRF,695264
RT8TnMD9BHtJg8Fr6DLRF,696113
RTbHRmf96T8Pz7MD7KLc7,609581
RTjbpgTNHN9bKgKNdKwpP,248520
RWDphL6CBKRwDcqCHKfTG,453234
RWHJMQ9jdRHFHKNqcJDMD,651044
RWHJMQ9jdRHFHKNqcJDMD,651045
RWtpgDMGHmDwhwrrKCDr9,550311
RWtpgDMGHmDwhwrrKCDr9,551572
RWwk8hgBdnRdWfjkrfJHt,225542
RWwk8hgBdnRdWfjkrfJHt,225612
RWwk8hgBdnRdWfjkrfJHt,226040
RWwk8hgBdnRdWfjkrfJHt,270953
RbPKWpnNdq7P8nphqdJn6,487179
RbPKWpnNdq7P8nphqdJn6,489124
RbPKWpnNdq7P8nphqdJn6,489245
RbQQFDFMgLp8MrGnzGNLc,708898
RbgFbTMtHzGhq8dmDLwpG,612640
RbgFbTMtHzGhq8dmDLwpG,616351
RbpzqdWTwMQDRTpNhwdtp,609229
RbpzqdWTwMQDRTpNhwdtp,618305
RcNNBLRcBbGCWnNjqzPdQ,653414
RcbDmpjTgR9FJbgqzb8Tq,695229
RchmHdpjFdfQrcKkCn8MP,612563
RchmHdpjFdfQrcKkCn8MP,616359
Rd8NkggL9QCtdLG8Bd8WG,488493
RdDHPzqPQmtJhjpcgcRhh,653981
RdDHPzqPQmtJhjpcgcRhh,676816
RdftGrd8H6WJCkTPtNtGD,225940
RdftGrd8H6WJCkTPtNtGD,271215
RdhQwD68PqftRqmJpjLjp,612617
RdwgJFC9Lq8rmrgG8fjKf,488372
RdzmGtLg9BgTTbC6BjFdk,502827
Rf8CHpzmhJNppCtDDKWDm,225223
Rf8CHpzmhJNppCtDDKWDm,225944
Rf8CHpzmhJNppCtDDKWDm,250023
Rf8CHpzmhJNppCtDDKWDm,261356
Rf8CHpzmhJNppCtDDKWDm,262485
Rf8CHpzmhJNppCtDDKWDm,270892
Rf8CHpzmhJNppCtDDKWDm,502720
Rf8CHpzmhJNppCtDDKWDm,550715
Rf8CHpzmhJNppCtDDKWDm,647743
Rf8CHpzmhJNppCtDDKWDm,647746
Rf8CHpzmhJNppCtDDKWDm,647747
RffddJzMgBmzDwQd6JCnf,695267
RffddJzMgBmzDwQd6JCnf,695301
Rft8fQBq9gz7bRh6BfjRC,565589
Rft8fQBq9gz7bRh6BfjRC,577213
RhP7JKg8zRrqFdMdpGNqF,676286
Rhc9fGptBBhtNFDWbKGW8,549705
Rhc9fGptBBhtNFDWbKGW8,551487
RhgwRgbM8Q8WBdBMTtwQR,517430
RhgzwQqqQ9g9mt8LkBzQm,708989
RhkhMcbkCpRhLmpfqmbDF,641687
RhkhMcbkCpRhLmpfqmbDF,657467
RhmtDg8Qcz8wtFLFQLh98,453253
Rhwctgbpc8DkRWbfPbpKg,694923
RjKRwHmnd9Dh87HHhr9mw,630336
RjKRwHmnd9Dh87HHhr9mw,633624
RjNJbgTJn7bJrjJHBdfC8,275839
RjNJbgTJn7bJrjJHBdfC8,278634
RjNJbgTJn7bJrjJHBdfC8,278635
RjcPtRpbKCD9THck8w7Nw,533480
RjcPtRpbKCD9THck8w7Nw,537271
Rjg6tLjCGKhfGJkcnJFQD,654007
Rjgh7kQCWKkTdChRmWt7w,518290
RjjGjcfnzzmwGGw6DcLWj,533553
RjjGjcfnzzmwGGw6DcLWj,537241
RjjGjcfnzzmwGGw6DcLWj,537300
RjjGjcfnzzmwGGw6DcLWj,549270
RkMDk6MdKNGzhKnnPkLnD,225798
RkMDk6MdKNGzhKnnPkLnD,633717
RkrCbfz9npggPKrTHFN8z,238372
RkrCbfz9npggPKrTHFN8z,257325
RmCnthNDKJ977KcRNmMbg,692547
RmJNprW8pD7hPmcMJ6Q7N,676345
RmJbJDhmdzRFfHhj96G9f,488337
RmJbJDhmdzRFfHhj96G9f,489156
RmJbJDhmdzRFfHhj96G9f,489282
RmJbJDhmdzRFfHhj96G9f,561387
RmRmtQCGDHrktQmrn7KhF,237864
Rmm8PgnzKNNfLcnKh86jd,533569
Rmm8PgnzKNNfLcnKh86jd,537225
Rmm8PgnzKNNfLcnKh86jd,537261
RmpWGrQMtkjKRfd8QqrGJ,548335
Rmqh8trcb8QwBwPkQqPhj,248445
RmwkmHccFCW9T8HNbmBFq,561265
RmwkmHccFCW9T8HNbmBFq,577190
RmwkmHccFCW9T8HNbmBFq,584681
Rn7bzNz8BdmwrcTBkMHM6,549681
Rn7bzNz8BdmwrcTBkMHM6,551515
Rn7bzNz8BdmwrcTBkMHM6,553911
RnBBWkdHbRb6tCRPF8Mpq,237711
RnL78Jfhr8nfnqbgFFQwk,533620
RnL78Jfhr8nfnqbgFFQwk,537303
RnW9QJmpHNcgmnzB9bmLm,612618
RnW9QJmpHNcgmnzB9bmLm,617932
RnbGbqBjNFp8HMNrzKWHp,237774
RnjfWPNBLBd9nGR8RdhnT,453412
RnjfWPNBLBd9nGR8RdhnT,617892
Rp7FC6BPnwwPtMWdhWnJD,612642
Rp7FC6BPnwwPtMWdhWnJD,616353
RpM6tCjLdHHdfWcFbJrK6,502881
RpfpDfqWNgzTTJGFHrFnb,518303
RpjM6dFbhwh7WPQkNLbbF,225819
RpjM6dFbhwh7WPQkNLbbF,271102
RpjM6dFbhwh7WPQkNLbbF,276862
RpjM6dFbhwh7WPQkNLbbF,488499
RpjM6dFbhwh7WPQkNLbbF,489161
RpjM6dFbhwh7WPQkNLbbF,489285
RpjM6dFbhwh7WPQkNLbbF,537814
RpjM6dFbhwh7WPQkNLbbF,561385
RpjM6dFbhwh7WPQkNLbbF,633347
RpjM6dFbhwh7WPQkNLbbF,676558
RpjM6dFbhwh7WPQkNLbbF,678582
RpqBfPnFtnfqfGHkGNWqH,488391
RpqBfPnFtnfqfGHkGNWqH,695262
Rq8CK88DfJfrn9F8BjcLH,708975
RqL9CKpGPF6dMmDBhHDfT,275631
RrBgm8mpnBdCqMgfjDp7z,695251
RrLpMzrnbdgWFJh7D8r6q,653826
RrLpMzrnbdgWFJh7D8r6q,654037
RrLpMzrnbdgWFJh7D8r6q,654038
RrMqgK8fbbhbJMTqcKbdM,261349
RrMqgK8fbbhbJMTqcKbdM,488454
RrjhFCHBwjJHg7PQc6Prk,225593
RrjhFCHBwjJHg7PQc6Prk,225617
RrjhFCHBwjJHg7PQc6Prk,238413
RrjhFCHBwjJHg7PQc6Prk,271022
RrjhFCHBwjJHg7PQc6Prk,517483
RrjhFCHBwjJHg7PQc6Prk,518386
RrrMdb8KPhtNTzKFrRRWQ,561931
Rwgrgc7rDQbtj6KhkfjTb,633311
Rwgrgc7rDQbtj6KhkfjTb,633665
Rz7gTL7CQrDCtn9n87jGK,633341
RzWRHzmjbJP9czPThbzQ6,676416
Rzb9nrQp9GHCt7QwTKK6K,261513
RzdGctLgfrTtr7MWkBwWr,226092
RznwHPTkhd7rfzzJc9dp8,502597
T68MkCWcwQhqChRPKNR6C,577785
T6GTpNNkdNMhBWqfPfK8P,453300
T6b7mmKBRHjBq9TQwfRB7,225894
T6b7mmKBRHjBq9TQwfRB7,270938
T6b7mmKBRHjBq9TQwfRB7,275544
T6hdfgDWQgPTm8RJ8HpfQ,551665
T6hdfgDWQgPTm8RJ8HpfQ,563313
T6hdfgDWQgPTm8RJ8HpfQ,676631
T6w9bHBQFhbH9CbnqcTcz,577741
T7GW8p6RPN7C9Bk8bLWDd,695167
T7LWwwbfhmJMhQrBLKc7F,502623
T8Djg7CtcKNrhdbfBCb8t,611153
T8JFkBdwqccpH6PFCcBHq,533538
T8JFkBdwqccpH6PFCcBHq,537327
T8JJgk7GLGpcDQWWN9RH7,502760
T8JWb9PmhhbtHkRwdPdMQ,248438
T8JWb9PmhhbtHkRwdPdMQ,257326
T8LpTQg8Cqnk7jQgf9FhJ,676407
T8NmK9Tfdr6dJgG6DgQzG,453216
T8NmK9Tfdr6dJgG6DgQzG,457322
T8TC8nQ6HCgPGGLKRhpwh,237884
T8qmHczkFQMWqBMzJWtT6,453381
T8qmHczkFQMWqBMzJWtT6,518377
T8qmHczkFQMWqBMzJWtT6,676756
T9P9nJkNCBqM8dPHkhRhR,695286
TB9k9LLhgLQm7jD9tnNzk,633351
TBHBqQQ8FjFLkNKbGRncf,261353
TBw6LqgGqtfjFjgTc8df8,275727
TBw6LqgGqtfjFjgTc8df8,276843
TCDKdFdzFT6nJnBBRbCLL,238375
TCDKdFdzFT6nJnBBRbCLL,238660
TCDKdFdzFT6nJnBBRbCLL,247602
TCKTLR7jQp6BDTkbdpfJn,586570
TCKTLR7jQp6BDTkbdpfJn,654200
TCPqgq6QMqD9FqJ6DPQjD,676267
TCdgGPCgzDgGCJrwQgdpF,695199
TChD6cjwh6bQmkf7kQFqP,533567
TChD6cjwh6bQmkf7kQFqP,537323
TChD6cjwh6bQmkf7kQFqP,545418
TDCnCP7tnLRMNgHNJPTRF,275653
TDCnCP7tnLRMNgHNJPTRF,533626
TDCnCP7tnLRMNgHNJPTRF,633359
TDJfbQjqKCwLRT7RczDrM,275720
TDLFjnMHgTRGkfnwrFkLh,533479
TDLFjnMHgTRGkfnwrFkLh,537267
TDrmKkRWGKWnqfQkT9QML,561886
TDrmKkRWGKWnqfQkT9QML,565390
TDrmKkRWGKWnqfQkT9QML,565391
TDrmKkRWGKWnqfQkT9QML,565392
TDrmKkRWGKWnqfQkT9QML,577174
TF7Hf6qQMdmGf8wkDdLTL,261468
TF9hTCGJzwkjKNrgjgB6c,502883
TGDrGkM6WHKGtC9HQbzcT,612705
TGJ8mNQ6DnfnLqzH7WMFg,225924
TGJ8mNQ6DnfnLqzH7WMFg,271301
TGJ8mNQ6DnfnLqzH7WMFg,676808
TGKkqC6BBFJnggLzKtDLt,502606
TGPPfm8pTmjLGHjB889bD,225761
TGPPfm8pTmjLGHjB889bD,271110
TGmtp7HrQ86JjWhcMfgrh,624369
TH9GfGKwbnJRcWcgT8Gwc,611177
TH9GfGKwbnJRcWcgT8Gwc,617922
THJWhmjtGRtWfPMRFFkdd,488482
THfGwNNRhtRrDpdtzFhwh,453209
THjm6N9TQgQdbdkpqJnmR,248418
THkdFmjJffhRHdNTPcKmF,248508
THkdFmjJffhRHdNTPcKmF,255976
THmjft8HQNJtD6fcJHKCc,261430
TJdbQPDBpnLGpNmmN7fhg,248396
TK6twQMzpt7pKnRM8bFKn,533509
TK6twQMzpt7pKnRM8bFKn,537211
TKBfNBhjRmp7qF9rMQ9bK,274391
TKDWphdbTMPCrQtMDTmTB,565408
TKNGKNCqH8chr9RwpjkfH,612661
TKNGKNCqH8chr9RwpjkfH,617956
TKNGKNCqH8chr9RwpjkfH,618084
TKR9cWhRJgWjgjjL7kWmf,261321
TKR9cWhRJgWjgjjL7kWmf,273176
TKR9cWhRJgWjgjjL7kWmf,533475
TKR9cWhRJgWjgjjL7kWmf,537230
TKR9cWhRJgWjgjjL7kWmf,549264
TKR9cWhRJgWjgjjL7kWmf,676832
TKbBnD6hMmqHfhDPtmHjL,557935
TKbBnD6hMmqHfhDPtmHjL,584675
TKbRWjjBLJThMmLkTFb6q,225526
TKbRWjjBLJThMmLkTFb6q,225549
TKbRWjjBLJThMmLkTFb6q,225781
TKbRWjjBLJThMmLkTFb6q,226039
TKbRWjjBLJThMmLkTFb6q,270902
TKbRWjjBLJThMmLkTFb6q,585032
TKd8jdfqgWnjdNRBmkKfB,225896
TKd8jdfqgWnjdNRBmkKfB,270906
TKd8jdfqgWnjdNRBmkKfB,275546
TKd8jdfqgWnjdNRBmkKfB,580622
TKd8jdfqgWnjdNRBmkKfB,604849
TKd8jdfqgWnjdNRBmkKfB,676513
TKd8jdfqgWnjdNRBmkKfB,676578
TKd8jdfqgWnjdNRBmkKfB,676612
TKd8jdfqgWnjdNRBmkKfB,676777
TKd8jdfqgWnjdNRBmkKfB,676778
TLGkJ699BFbzQpDKTKj9M,225057
TLfzTNH6GD9CG9fnwzwhb,261413
TLfzTNH6GD9CG9fnwzwhb,265452
TLfzTNH6GD9CG9fnwzwhb,676738
TMBGhtBJMzbWMLPzNJCW9,225685
TMBGhtBJMzbWMLPzNJCW9,238415
TMBGhtBJMzbWMLPzNJCW9,271210
TMBGhtBJMzbWMLPzNJCW9,633268
TMKn79cNDqQp6PJGGrBqj,648188
TMj8cMnKjDbTPMnfTL8tL,676446
TMj8cMnKjDbTPMnfTL8tL,710770
TN6DmN7GK9DtMKd9pnmwF,225063
TN6DmN7GK9DtMKd9pnmwF,225503
TN6DmN7GK9DtMKd9pnmwF,271303
TNGCHzzLBft9q77QhkW9d,518268
TNJz9fCgqmhhLz9rP9tkt,261455
TNJz9fCgqmhhLz9rP9tkt,278923
TNJz9fCgqmhhLz9rP9tkt,453353
TNkkjRT7C7cpJTKbBRfDm,517440
TPJFqgd8n6gkwz7W9QDGm,676402
TPQdbDWdpDjBznGcwfF7g,567099
TPQdbDWdpDjBznGcwfF7g,577233
TPQdbDWdpDjBznGcwfF7g,578941
TPpFGMrKfcLPPKgBrKq7T,518322
TQ7Twhtm6zfkTTHTKdpJK,237690
TQ7Twhtm6zfkTTHTKdpJK,498002
TQ7Twhtm6zfkTTHTKdpJK,648066
TQL89gnkPdTLrbr8HNtgf,612650
TQL89gnkPdTLrbr8HNtgf,617894
TQfK9H977kdtTKN9jGRhh,453386
TR6gqd7DKzPwdLdF9FCbP,248400
TR8gpGqrWD7JrKtjMqKbJ,225971
TR8gpGqrWD7JrKtjMqKbJ,271065
TRjmqFgtPrwmJf9grJR6K,487361
TRjmqFgtPrwmJf9grJR6K,489239
TRjmqFgtPrwmJf9grJR6K,495529
TTGbBdCMpzDM8HhBdJFmf,502896
TTGpGFzh9Kb8RPDDbTmnw,453360
TTdC6bPmz9GFQzqWFJnDC,453409
TTmc9j7H9WLgM9D6NfnbN,653215
TWm6BC9zbHp69FkFNmbnR,225757
TWm6BC9zbHp69FkFNmbnR,271103
TWm6BC9zbHp69FkFNmbnR,676798
Tb79JpdtgFJJwfFCGc9Dc,225293
Tb79JpdtgFJJwfFCGc9Dc,552025
Tb8rJqp6nH9FhDQgNMgpH,226082
Tb8rJqp6nH9FhDQgNMgpH,271258
TbNWLjgL9QKkCMf7FJR6p,453246
TbNWLjgL9QKkCMf7FJR6p,453248
TbgKcWrFRjcpzhF9768BC,531876
TbgKcWrFRjcpzhF9768BC,537214
TbhnTBPLncChnLHTcG7jz,261325
TbqzrzKTnqLjzTPL6PPHM,237922
TctkW8gCmpjnHwQ6dfdMg,453293
TdH7kmMbcGfRPpcGCfFkT,613100
Tdqgbj6LhfPt6HzTHTwFK,647367
TftHKTdmTmqMGK7cRNcCD,676297
TgfHM6NJztn6HpbgjDNMg,533465
TgfHM6NJztn6HpbgjDNMg,537268
TgfHM6NJztn6HpbgjDNMg,549268
TgrNMPfTmLkB9DtNtkccP,517633
TgrQPtPTGpMznMJPJKPGC,656469
ThCWFGk7TfpwDbfPmKCT6,612633
ThCWFGk7TfpwDbfPmKCT6,617928
Thbcg9RW9t8WNfMCpgNmk,225146
Thbcg9RW9t8WNfMCpgNmk,225770
Thbcg9RW9t8WNfMCpgNmk,271021
Thbcg9RW9t8WNfMCpgNmk,517484
ThhTfhmkkjr6DJR8hwQjt,502736
ThhTfhmkkjr6DJR8hwQjt,502737
TjbQ8B7bPdngTrkpGD8bG,708930
TjdM8c7NpJjpjdLDbt7KG,577731
TjwzWpWmkqtGd6WhLCmwN,453168
TjwzWpWmkqtGd6WhLCmwN,517490
TjwzWpWmkqtGd6WhLCmwN,552011
TkCWdhw8pfcpfckC9MLNm,225139
TkCWdhw8pfcpfckC9MLNm,225774
TkCWdhw8pfcpfckC9MLNm,489215
TkhKrkDWhcwTJbHng7TrP,577753
TkhWN8KJQzTkHQkjMwpgh,677610
TkkhfhFwwKKBFRb8TF6cW,237887
TkkhfhFwwKKBFRb8TF6cW,273131
TkkhfhFwwKKBFRb8TF6cW,708964
TkpjjKgfzKLgjRMDJNpk7,695180
TmKrpP8tDg8bmpnqMPtgj,261405
TmKrpP8tDg8bmpnqMPtgj,262960
TmKrpP8tDg8bmpnqMPtgj,275711
TmKrpP8tDg8bmpnqMPtgj,275836
TmKrpP8tDg8bmpnqMPtgj,664860
Tn6HrNTBn7GQJt8pGTLwQ,614060
Tn6HrNTBn7GQJt8pGTLwQ,618222
Tn8F8pBjHjqW7rfPLw9Wg,612571
Tn8F8pBjHjqW7rfPLw9Wg,616357
TnFgmkTHkFTnhCfDCtTwQ,518348
TncBtwwwHQQ7G86qfbgFP,248521
Tp786HHGgNbgmp8NJDtRQ,453417
Tp7nmGfdwmJP7gzgftM9T,502856
TpGpMftp8NQqNQWmLqTRr,676271
TpbW7qkkHqMWdfT9FRn67,551701
TqcHrNkPMppfprqPbDRRm,695241
TqcqHwCjGhFkzkFCthwtd,695174
Tr6LzWfrtqMkKjM7JpHjC,694924
TrQFGjDB6ktDwC6JMcqFT,488442
TrQFGjDB6ktDwC6JMcqFT,489196
TrQFGjDB6ktDwC6JMcqFT,489226
TrRC6WMrRhbCtKzpRQLPM,225620
TrRC6WMrRhbCtKzpRQLPM,225684
TrRC6WMrRhbCtKzpRQLPM,229756
TrRC6WMrRhbCtKzpRQLPM,271206
TrRC6WMrRhbCtKzpRQLPM,633267
TrbtmgBqkrbJJkHhzFKMP,695293
TrbtmgBqkrbJJkHhzFKMP,695303
Trqb96WQpRWK88QHt9WrL,653987
TrtRgRPz7HHwmMTP9dJJd,647397
Tt9bDKwjdn6dLqhGNc9Rc,237842
TtF8Q9WNQqPmJdrd6qp7k,274735
TtJpTpjBbDpPhFb7bzLwD,275625
TtJpTpjBbDpPhFb7bzLwD,281400
TtJpTpjBbDpPhFb7bzLwD,654057
TtJpTpjBbDpPhFb7bzLwD,676713
TtMnqPqJNGgrjmMJ99KWn,225071
TtMnqPqJNGgrjmMJ99KWn,225697
TtMnqPqJNGgrjmMJ99KWn,271293
TtMnqPqJNGgrjmMJ99KWn,647407
TtgGwwdkkjjMHBbMztjrG,502792
TthpPbn8nP88GGghn9wDr,676481
TwBPwf6rM9fKF6Kqg9j8p,237996
TwN6BKbDJDrJBf7DPGcP8,633348
TwN6BKbDJDrJBf7DPGcP8,634080
TwcL67rLrL9CfqgFdPF9t,517615
TwcL67rLrL9CfqgFdPF9t,545431
TwgRkcgHd9bW9Fb8JjwdF,633209
TwgRkcgHd9bW9Fb8JjwdF,675350
Twn68rHRjHKDjmnpDQddH,676275
TwwCRKdKRK7BLDfNWdL7w,676383
W6R6JDdMT8g77qmHJCDhG,274337
W6R6JDdMT8g77qmHJCDhG,276838
W6dTQMgChGpqBdDnrp6g8,612703
W7JrMn9grP86gDnB9Fhng,695240
W7QPrj9bzNgddWCCFFCRw,533514
W7kjMQq9pJGQrBDPhhbgT,225282
W7rtcPqhKrfQd6fFGbGFR,225097
W7rtcPqhKrfQd6fFGbGFR,225715
W7rtcPqhKrfQd6fFGbGFR,271205
W7rtcPqhKrfQd6fFGbGFR,647427
W7wh8hBkTd9ntjtFfqrdz,237804
W7wh8hBkTd9ntjtFfqrdz,533615
W86QwWGnpPRqPmcjKjkrb,225854
W8LHRTQFddrfnG8ptNjHW,533578
W8LHRTQFddrfnG8ptNjHW,537232
W8LHRTQFddrfnG8ptNjHW,537322
W8LHRTQFddrfnG8ptNjHW,537354
W8LHRTQFddrfnG8ptNjHW,676590
W8h8fMQhbjGr6hzDbFmq7,238470
W8h8fMQhbjGr6hzDbFmq7,238503
W8h8fMQhbjGr6hzDbFmq7,238658
W8h8fMQhbjGr6hzDbFmq7,497992
W8h8fMQhbjGr6hzDbFmq7,504713
W8hhkFmqt8rDrBnTfCCPw,248381
W8khCTMWQrNPPPCpH6cgL,453240
W8qgQqqTzWMFFcCCzTLGg,618313
W9B6LwPdtKknpqJ8bKfMr,261428
W9Bqf6HmcQBn9gPcgBF7Q,561932
W9G8Kpb9cNTqNqpm8nJdz,550293
W9G8Kpb9cNTqNqpm8nJdz,551566
W9G8Kpb9cNTqNqpm8nJdz,554174
W9PMtDzWthTBKqBnfLWfb,237857
W9kDJQqdh6k8CGr9gctd6,676336
WBFjTCfmbwHCr8WNmz8RQ,665039
WBf76MHCnCnh87Wt86w9T,533459
WBf76MHCnCnh87Wt86w9T,537242
WBhc98JmWNphkCtcBJbDn,237885
WBpk6grrPj6wP8qgc9q9h,226027
WBpk6grrPj6wP8qgc9q9h,500721
